
   # PLAYER                  :  RATING  POINTS  PLAYED   (%)  CFS(%)    W    D    L
5086 krafter47               :  1102.4     5.0       9    56     ---    5    0    4
5087 mtSchaenI               :  1102.3     1.0       5    20     ---    1    0    4
5088 mayf61                  :  1102.3     2.0       8    25     ---    2    0    6
5089 alex1501                :  1102.2     1.0       2    50     ---    0    2    0
5090 jgrivas                 :  1102.2     1.0       4    25     ---    1    0    3
5091 NEYBRAVE33              :  1101.7    27.5      84    33     ---   26    3   55
5092 sibi1204                :  1101.6     2.0       4    50     ---    2    0    2
5093 MihikaG_OFSChess        :  1101.6     2.0       6    33     ---    2    0    4
5094 princessplayer          :  1099.9     0.5       2    25     ---    0    1    1
5095 ThrKrkls                :  1099.6     1.0       3    33     ---    1    0    2
5096 Giacomo70               :  1099.4     2.0       3    67     ---    2    0    1
5097 nitemuse                :  1099.3     0.5       3    17     ---    0    1    2
5098 koljou                  :  1098.8     1.5       3    50     ---    1    1    1
5099 jaaaack                 :  1098.6     1.0       3    33     ---    1    0    2
5100 janjakin                :  1098.6     3.0       9    33     ---    3    0    6
5101 sergiusrg89             :  1098.3     1.0       4    25     ---    1    0    3
5102 Magnetograf             :  1097.8     2.0       4    50     ---    2    0    2
5103 Lookingforgirlfriend    :  1097.6     2.5       4    62     ---    2    1    1
5104 Adelelkiey74            :  1097.5     1.0       2    50     ---    1    0    1
5105 lagita                  :  1097.3     0.5       2    25     ---    0    1    1
5106 Heinie                  :  1096.8     1.0       2    50     ---    1    0    1
5107 foxytiti                :  1096.7     5.0      10    50     ---    5    0    5
5108 koro_5                  :  1096.6     1.0       6    17     ---    1    0    5
5109 Art108                  :  1096.5     1.0       2    50     ---    1    0    1
5110 pawel9292               :  1096.4     7.0      21    33     ---    7    0   14
5111 BigFishSmallPawn        :  1095.9     1.0       2    50     ---    1    0    1
5112 Alexander_Player        :  1095.8     2.5       8    31     ---    2    1    5
5113 Martz-Daniel            :  1095.7     9.5      23    41     ---    9    1   13
5114 PaulDesjardins          :  1095.5     2.0       5    40     ---    2    0    3
5115 Dialvedu                :  1095.4     1.0       3    33     ---    1    0    2
5116 YoderBestDog            :  1095.3     2.0       5    40     ---    2    0    3
5117 Nanssa                  :  1095.3     3.0      11    27     ---    3    0    8
5118 drillie                 :  1094.8     3.5      10    35     ---    3    1    6
5119 Jona_Kellotat           :  1093.4    23.5      38    62     ---   22    3   13
5120 NguyenTranMinhNhat      :  1093.4     0.5       1    50     ---    0    1    0
5121 giurassico2014          :  1093.3     2.0       3    67     ---    2    0    1
5122 Supertech4102           :  1092.3     1.0       4    25     ---    1    0    3
5123 reverius42              :  1092.3     3.0       5    60     ---    3    0    2
5124 liliana07               :  1091.8     1.0       2    50     ---    1    0    1
5125 jossempv39              :  1091.4     4.0      11    36     ---    4    0    7
5126 fahmida_tanjila         :  1091.2     3.0       4    75     ---    3    0    1
5127 EL3VEN                  :  1091.1     2.0       5    40     ---    2    0    3
5128 whatis8times8           :  1090.1     1.0       2    50     ---    1    0    1
5129 wallysa210              :  1089.9     2.0      10    20     ---    2    0    8
5130 Tonycedilo              :  1089.7     1.0       2    50     ---    1    0    1
5131 DarkziiN                :  1089.7     1.0       3    33     ---    1    0    2
5132 boris_chile             :  1089.3     1.0       3    33     ---    1    0    2
5133 jdmills87               :  1089.3     2.0       3    67     ---    2    0    1
5134 kcnolan                 :  1089.2     1.0       3    33     ---    1    0    2
5135 bkeel123                :  1088.9     1.0       2    50     ---    1    0    1
5136 gppchess                :  1088.7     1.0       5    20     ---    1    0    4
5137 chapulanga              :  1088.5     0.5       2    25     ---    0    1    1
5138 soonsy                  :  1088.5     1.0       2    50     ---    1    0    1
5139 wichdoctor              :  1088.4     1.0       2    50     ---    1    0    1
5140 Af08gr                  :  1088.3     1.0       5    20     ---    1    0    4
5141 zillyDuck               :  1087.8     5.0      12    42     ---    5    0    7
5142 MAGNUS142675            :  1087.5     0.5       2    25     ---    0    1    1
5143 KamilaG_2016            :  1087.2     2.0       4    50     ---    2    0    2
5144 Jeff_2023               :  1087.2     3.0      10    30     ---    3    0    7
5145 aybolit66               :  1087.0     1.0       2    50     ---    1    0    1
5146 Oll-E                   :  1086.8     1.0       2    50     ---    1    0    1
5147 Andrevierassis          :  1086.8     1.0       2    50     ---    1    0    1
5148 Sabsol                  :  1086.8    24.0      80    30     ---   20    8   52
5149 Danielkog               :  1086.4     3.0       8    38     ---    3    0    5
5150 garalar24               :  1086.1     2.0       5    40     ---    2    0    3
5151 Fominykh_Dmitriy        :  1086.0     2.0       7    29     ---    2    0    5
5152 Saeid1214               :  1086.0     1.0       2    50     ---    1    0    1
5153 Oryonn                  :  1085.3     1.0       2    50     ---    1    0    1
5154 Aparatur                :  1085.0     1.0       4    25     ---    1    0    3
5155 markthepawnsacrifice    :  1084.5     2.0       5    40     ---    2    0    3
5156 Jpeleckas               :  1084.5     8.0      35    23     ---    8    0   27
5157 Guilca                  :  1084.3     5.0       9    56     ---    5    0    4
5158 BorisTanks              :  1084.1     2.5       7    36     ---    2    1    4
5159 kosmas92                :  1083.6     1.0       2    50     ---    1    0    1
5160 GizmoCC                 :  1083.4     1.0       3    33     ---    1    0    2
5161 slowmore                :  1082.7     1.0       2    50     ---    1    0    1
5162 Nelly946                :  1082.2     1.5       3    50     ---    1    1    1
5163 EzequielCastro          :  1082.1     2.0       8    25     ---    2    0    6
5164 nitram73bm              :  1082.0    10.5      23    46     ---    9    3   11
5165 Gaston-797              :  1081.8     1.0       3    33     ---    1    0    2
5166 BrotherKaramazov        :  1081.1     1.0       5    20     ---    1    0    4
5167 romunozf                :  1080.7     2.0      23     9     ---    2    0   21
5168 MSM2023                 :  1080.4     8.5      13    65     ---    8    1    4
5169 Litocesar               :  1080.1     5.5      27    20     ---    5    1   21
5170 MrPositivity            :  1079.8     1.0       3    33     ---    1    0    2
5171 mullerjay               :  1079.5     3.0       5    60     ---    3    0    2
5172 Daminou09               :  1079.4     8.0      22    36     ---    8    0   14
5173 Uner_Ambartanen         :  1079.4     2.5      15    17     ---    2    1   12
5174 abedmasoud              :  1079.2     7.0      19    37     ---    7    0   12
5175 Natasha5l               :  1079.1     3.0       4    75     ---    3    0    1
5176 VummDanzicherX          :  1077.7     2.0       7    29     ---    2    0    5
5177 hortonhearswho          :  1077.6     0.5       4    12     ---    0    1    3
5178 RomanoMarcelo           :  1076.8     2.0       9    22     ---    2    0    7
5179 SimonJarle              :  1076.8     1.0       5    20     ---    1    0    4
5180 Jayadev                 :  1076.6     1.0      11     9     ---    1    0   10
5181 Jakbenn                 :  1075.9     2.0       6    33     ---    2    0    4
5182 intermountainchess      :  1075.6     1.0       6    17     ---    1    0    5
5183 cagansenaydin           :  1074.8     2.0       7    29     ---    1    2    4
5184 iche0815                :  1074.6     2.0       5    40     ---    2    0    3
5185 Cyrileken               :  1074.4     1.5       4    38     ---    1    1    2
5186 LionelHutz2706          :  1073.9     4.5       8    56     ---    4    1    3
5187 amirmahdifazli721       :  1073.3     1.0      10    10     ---    1    0    9
5188 fabialbe                :  1073.3     3.5      11    32     ---    3    1    7
5189 Frankie1048576          :  1072.1     1.0       7    14     ---    1    0    6
5190 RustedCrown             :  1072.0     1.5       8    19     ---    1    1    6
5191 JaviQJ                  :  1071.3     1.0       3    33     ---    1    0    2
5192 Aasgrim                 :  1071.2     2.0       7    29     ---    2    0    5
5193 Herobrine17             :  1071.2     1.0       4    25     ---    1    0    3
5194 antojkeee               :  1071.1     9.0      11    82     ---    9    0    2
5195 reza93089308            :  1070.5     1.0       6    17     ---    1    0    5
5196 Comet12jan              :  1070.5     1.0       3    33     ---    1    0    2
5197 MirkoCrocops            :  1070.3     1.0       4    25     ---    1    0    3
5198 ImraneZiad19            :  1068.7     1.5       2    75     ---    1    1    0
5199 no_nameL                :  1068.5     2.0       8    25     ---    2    0    6
5200 Sonnenfinsternisse      :  1068.2     1.0      17     6     ---    1    0   16
5201 Psykopeer               :  1067.9     2.0       5    40     ---    2    0    3
5202 VeganBreakfast          :  1067.4     2.0       5    40     ---    2    0    3
5203 Toinoutoinou            :  1067.2     1.0       2    50     ---    1    0    1
5204 funkist                 :  1067.1     2.0       5    40     ---    2    0    3
5205 Matveichik              :  1066.4     1.0       2    50     ---    1    0    1
5206 AleksejsSkripko         :  1066.0     1.5       5    30     ---    1    1    3
5207 pjpeon                  :  1065.3     1.0      10    10     ---    1    0    9
5208 DiegoCiro               :  1064.6    18.5      55    34     ---   16    5   34
5209 thenthem                :  1064.6     2.0       5    40     ---    2    0    3
5210 Harzili                 :  1064.4     1.0       6    17     ---    1    0    5
5211 FernandVergelesses      :  1064.2     3.0       7    43     ---    3    0    4
5212 frank-257               :  1064.0    21.0      53    40     ---   21    0   32
5213 Akkalen                 :  1062.4     2.0      10    20     ---    2    0    8
5214 ramin592                :  1062.0     1.0       8    12     ---    1    0    7
5215 BEATRICE_EGLI-FAN       :  1061.9    21.0      86    24     ---   21    0   65
5216 andresag                :  1061.5     1.0       6    17     ---    1    0    5
5217 Junior2330              :  1061.2     1.0       3    33     ---    1    0    2
5218 ANDSEGL                 :  1061.0     1.0       3    33     ---    1    0    2
5219 mgray39                 :  1060.7     1.0       2    50     ---    1    0    1
5220 dracox3                 :  1059.7     1.0       5    20     ---    1    0    4
5221 Anton_Konev             :  1059.7     0.5       3    17     ---    0    1    2
5222 quax-1951-quax          :  1059.2     6.0      11    55     ---    6    0    5
5223 ajerry1979              :  1058.9     7.5      17    44     ---    7    1    9
5224 Schachfan86             :  1058.4     2.0       9    22     ---    2    0    7
5225 antishanti              :  1058.1     2.0       3    67     ---    2    0    1
5226 Mortyir1983             :  1057.4     1.0       4    25     ---    1    0    3
5227 DenizBurhan             :  1057.3     2.0       6    33     ---    2    0    4
5228 ChessCorrespondenent    :  1057.1     4.0      19    21     ---    4    0   15
5229 alhorngreni             :  1056.2     2.0      19    11     ---    2    0   17
5230 vo3tek                  :  1056.0     0.5       2    25     ---    0    1    1
5231 planetbishop            :  1055.8     1.0       4    25     ---    1    0    3
5232 BenderG                 :  1055.4     3.0       8    38     ---    3    0    5
5233 MonRowKa                :  1054.8     2.0       7    29     ---    2    0    5
5234 DanVII                  :  1054.6     2.0       4    50     ---    2    0    2
5235 perlmax                 :  1054.5     1.0       3    33     ---    1    0    2
5236 Genius_Fischer          :  1054.1     2.0      14    14     ---    1    2   11
5237 Bluemchen75             :  1053.8    52.0     106    49     ---   49    6   51
5238 SingsonS                :  1052.9     1.0       3    33     ---    1    0    2
5239 MYTEAMAZMAH             :  1052.8     2.5       6    42     ---    2    1    3
5240 Jeshua_Ruiz             :  1052.6     1.0       3    33     ---    1    0    2
5241 Xuyanxuyan              :  1052.6     2.5       4    62     ---    2    1    1
5242 EmdmGemen               :  1052.4     3.0      10    30     ---    3    0    7
5243 Make84                  :  1052.2     0.5       1    50     ---    0    1    0
5244 Mosquito99              :  1051.4     1.0       5    20     ---    1    0    4
5245 slash-tu                :  1051.3     1.0       3    33     ---    1    0    2
5246 GnrfFrtzl               :  1050.7     2.0       3    67     ---    2    0    1
5247 Lepanto88               :  1050.1     1.0       2    50     ---    1    0    1
5248 smokezaza               :  1049.6     1.0       4    25     ---    1    0    3
5249 MarinaMakhmudova        :  1049.4     1.0       6    17     ---    1    0    5
5250 roysamuel1978           :  1049.4     4.0       9    44     ---    4    0    5
5251 Petr22222               :  1049.2     1.0       2    50     ---    1    0    1
5252 vakkasemre              :  1048.9     2.0       3    67     ---    2    0    1
5253 andythechessplayer      :  1048.4     1.0       4    25     ---    1    0    3
5254 PawnWallNoise           :  1048.2     1.0       7    14     ---    1    0    6
5255 Khairutdinov_Rashid     :  1048.0     0.5       2    25     ---    0    1    1
5256 Alekhine593             :  1047.7     1.0       4    25     ---    1    0    3
5257 Binzer64                :  1047.4     1.0      10    10     ---    1    0    9
5258 Leonid1506              :  1046.8     1.0       2    50     ---    1    0    1
5259 tuanhiep26              :  1046.4     1.0       4    25     ---    1    0    3
5260 chilligwazz             :  1046.2     1.0       3    33     ---    1    0    2
5261 Dingsky                 :  1045.5     6.0      21    29     ---    6    0   15
5262 RubenMiranda            :  1044.4     6.0      17    35     ---    6    0   11
5263 abubakr_kebedov         :  1044.2     1.0       2    50     ---    1    0    1
5264 darknezzzz              :  1044.1     2.0       6    33     ---    2    0    4
5265 SergioDario             :  1044.0     2.0       7    29     ---    2    0    5
5266 Malikkkkkkkkkk          :  1043.6     1.0       3    33     ---    1    0    2
5267 Klimt7a                 :  1043.1     2.0       8    25     ---    2    0    6
5268 ms242                   :  1043.0     4.5      13    35     ---    4    1    8
5269 andyhab                 :  1042.9    11.5      36    32     ---   11    1   24
5270 mattebat                :  1042.8     7.5      36    21     ---    7    1   28
5271 shreya-awasthi          :  1042.6     1.0       4    25     ---    1    0    3
5272 Xenius76                :  1042.2     1.0       2    50     ---    1    0    1
5273 tamburini               :  1041.5     2.0       8    25     ---    2    0    6
5274 kral05kral              :  1040.9     3.0      13    23     ---    3    0   10
5275 eschwien                :  1040.4     3.0       4    75     ---    3    0    1
5276 Swords_of_Liberation    :  1040.4     1.0       4    25     ---    1    0    3
5277 pecadoorgulhoso         :  1039.7     1.0      12     8     ---    1    0   11
5278 Nico7ter                :  1039.5     1.0       2    50     ---    1    0    1
5279 j88q                    :  1038.5     1.0       6    17     ---    1    0    5
5280 Klokem                  :  1037.8     1.0       5    20     ---    1    0    4
5281 KillTheory              :  1037.3     1.0       3    33     ---    1    0    2
5282 odeon41                 :  1037.2     3.0       6    50     ---    3    0    3
5283 JaDics                  :  1037.2     1.0       5    20     ---    1    0    4
5284 robertincypress         :  1036.2     1.0       6    17     ---    1    0    5
5285 Phildo_The              :  1035.0     1.0       6    17     ---    1    0    5
5286 mbr47                   :  1034.7     2.0       8    25     ---    2    0    6
5287 irishrocker1125         :  1034.6     1.0       5    20     ---    1    0    4
5288 joerock                 :  1034.5     4.0       9    44     ---    4    0    5
5289 CitizenX3               :  1033.6     1.0       3    33     ---    1    0    2
5290 buttimivan              :  1032.3     1.0       2    50     ---    1    0    1
5291 SatrancSevdasi15        :  1032.3    12.5      67    19     ---   12    1   54
5292 PawnnHubDotCom          :  1032.1     3.0      11    27     ---    3    0    8
5293 adam_redthunder         :  1031.2     1.0       3    33     ---    1    0    2
5294 DuffDaddy               :  1031.2     2.0      10    20     ---    2    0    8
5295 Arslan2404              :  1030.5     1.0       8    12     ---    1    0    7
5296 alex-galev              :  1030.4     1.0       2    50     ---    1    0    1
5297 IZICATCA                :  1030.1     1.0       2    50     ---    1    0    1
5298 larso02                 :  1029.8     4.5      10    45     ---    4    1    5
5299 TheLiverMan             :  1029.3     3.0      13    23     ---    3    0   10
5300 killerking06            :  1029.1     1.0       4    25     ---    1    0    3
5301 Coboldo74               :  1028.9     2.0       3    67     ---    2    0    1
5302 nachovacas              :  1028.6     1.0       3    33     ---    1    0    2
5303 Deniz-Gokay-2015        :  1028.4     0.5       4    12     ---    0    1    3
5304 pizurf1                 :  1028.1     1.0       2    50     ---    1    0    1
5305 sanjibek                :  1027.9    10.5      38    28     ---   10    1   27
5306 C4L_MichaelY            :  1027.5     1.0       3    33     ---    1    0    2
5307 mdjnsn                  :  1027.0     5.0      12    42     ---    5    0    7
5308 bobbythed               :  1027.0     2.0       7    29     ---    2    0    5
5309 FIDE-Titeljagd          :  1026.9    21.5     192    11     ---   21    1  170
5310 LenChessPro             :  1026.6     1.0       2    50     ---    1    0    1
5311 Rajan82                 :  1026.5     3.0       8    38     ---    3    0    5
5312 Letherman               :  1025.0     0.5       1    50     ---    0    1    0
5313 Raiden-Mei              :  1024.8     5.5      13    42     ---    5    1    7
5314 AbdullaevAlan22512      :  1024.4     0.5       1    50     ---    0    1    0
5315 SatwikRoychoudhury      :  1024.1     2.0       8    25     ---    2    0    6
5316 Xinameter55             :  1023.0     1.0       7    14     ---    1    0    6
5317 NHATDUY2C               :  1022.4     1.0       4    25     ---    1    0    3
5318 h7tuk0di3               :  1022.3     3.0       4    75     ---    3    0    1
5319 EJH-1123                :  1022.0     3.0      15    20     ---    3    0   12
5320 anatoltchirikov1951     :  1021.1     2.0       7    29     ---    1    2    4
5321 Skylark81               :  1020.8     1.0       7    14     ---    1    0    6
5322 Awildeleven             :  1020.4     1.0       2    50     ---    1    0    1
5323 k4md0m                  :  1019.9     0.5       3    17     ---    0    1    2
5324 Alex80409               :  1019.4     0.5       2    25     ---    0    1    1
5325 HMSRodney               :  1019.1     1.0       5    20     ---    1    0    4
5326 kingwhat                :  1018.5     2.0       8    25     ---    2    0    6
5327 Rosaneroforever         :  1018.2     2.5       3    83     ---    2    1    0
5328 cbus                    :  1018.1     6.0      12    50     ---    6    0    6
5329 Baltinok                :  1017.9     1.0       3    33     ---    1    0    2
5330 Daria_Kachina           :  1017.8     3.0      22    14     ---    3    0   19
5331 GreyPandaLondon         :  1017.5     1.0       3    33     ---    1    0    2
5332 EvilWilliam             :  1016.6     1.0       5    20     ---    1    0    4
5333 GorianGray              :  1016.2     0.5       2    25     ---    0    1    1
5334 janandreas              :  1016.2     3.0       6    50     ---    3    0    3
5335 Gabrielian_Viktoria     :  1015.9     1.0       3    33     ---    1    0    2
5336 bitterbuick             :  1014.8     1.0       4    25     ---    1    0    3
5337 Nikkie11                :  1014.7     1.0       5    20     ---    1    0    4
5338 guliverkli              :  1014.7     4.0      13    31     ---    4    0    9
5339 sejas1976               :  1014.3     3.0      13    23     ---    3    0   10
5340 baobao022015            :  1014.0     1.0       3    33     ---    1    0    2
5341 ChessPattawan           :  1013.5     1.0       5    20     ---    1    0    4
5342 yaniv_sa                :  1012.6     1.0       5    20     ---    1    0    4
5343 SJisland                :  1012.6     1.0       8    12     ---    1    0    7
5344 ROSE_Donald             :  1011.6     1.0       2    50     ---    1    0    1
5345 Michal1596              :  1011.2     1.0       6    17     ---    1    0    5
5346 Tsunami3565508          :  1011.2     2.0      10    20     ---    2    0    8
5347 RichardGaskill          :  1011.0     1.0       7    14     ---    1    0    6
5348 AlejandroMore-1-A       :  1009.5     3.0       9    33     ---    3    0    6
5349 joelkn1989              :  1007.1     1.0       2    50     ---    1    0    1
5350 JosePeC46               :  1007.0     1.0       2    50     ---    1    0    1
5351 wtfjeffersonairplane    :  1005.3    16.0      41    39     ---   16    0   25
5352 Denarius                :  1004.9     1.0       7    14     ---    1    0    6
5353 giampyypmaig            :  1004.2     2.0       8    25     ---    2    0    6
5354 DothYourMotherKnow      :  1003.9     2.0       5    40     ---    2    0    3
5355 rxtianbernabe           :  1003.7     1.0       8    12     ---    1    0    7
5356 Sergei_Kubanov          :  1003.0     4.0      17    24     ---    4    0   13
5357 kuffi17                 :  1002.5     4.0      12    33     ---    4    0    8
5358 Kim-Guevara             :  1002.3     6.0      23    26     ---    6    0   17
5359 AlinMatei               :  1001.6     1.0       3    33     ---    1    0    2
5360 SmirnovDima2015         :  1000.4     3.5      12    29     ---    3    1    8
5361 TITUSANDRGYNOUS         :   999.0     1.0       6    17     ---    1    0    5
5362 Slapster74              :   998.5     1.0       3    33     ---    1    0    2
5363 Oorzhak2023Sh           :   998.5     1.0       6    17     ---    1    0    5
5364 genserovskiy-27         :   998.4     1.0       2    50     ---    1    0    1
5365 benali1                 :   997.6     0.5       1    50     ---    0    1    0
5366 JulesA-L                :   997.5     2.0      11    18     ---    1    2    8
5367 thompson91              :   997.3     1.0       2    50     ---    1    0    1
5368 abhimanyubomzan218      :   997.3     1.0       2    50     ---    1    0    1
5369 Dutchman1950            :   997.3     6.0      21    29     ---    5    2   14
5370 Jovan_Djumic            :   996.9     2.5       5    50     ---    2    1    2
5371 MAiraschmeDEr           :   996.8     7.0      18    39     ---    6    2   10
5372 nisadelgadove           :   995.7    15.5      73    21     ---   13    5   55
5373 pedro8rj                :   995.6     2.0       8    25     ---    2    0    6
5374 ruzgargulu64            :   995.3     1.0       2    50     ---    1    0    1
5375 sadovedov               :   994.1     9.0      36    25     ---    8    2   26
5376 ang2l                   :   993.7     4.0      10    40     ---    4    0    6
5377 GIORGIO1974             :   993.4     3.0       8    38     ---    3    0    5
5378 mmestivalet             :   993.0     1.0       4    25     ---    1    0    3
5379 BlueSkyBlue             :   993.0     7.5      39    19     ---    7    1   31
5380 Jarkka111               :   991.7     1.0       4    25     ---    1    0    3
5381 RIIDS                   :   990.7     1.0       4    25     ---    1    0    3
5382 sgtoteva                :   989.9     0.5       2    25     ---    0    1    1
5383 nerdeezmomento          :   989.4     2.0       4    50     ---    2    0    2
5384 Laritaa                 :   989.2     1.0       5    20     ---    1    0    4
5385 CDova                   :   988.9     3.0       5    60     ---    3    0    2
5386 cradle2zgrave           :   987.9     2.0       5    40     ---    1    2    2
5387 Blowfysh                :   987.1     7.0      29    24     ---    7    0   22
5388 spchatti                :   986.3     2.5       4    62     ---    2    1    1
5389 N_Hlatshwayo            :   986.3     0.5       3    17     ---    0    1    2
5390 Alexxxei86              :   984.4     1.0       7    14     ---    1    0    6
5391 fb969                   :   984.1     2.0       6    33     ---    2    0    4
5392 Beforeigner             :   983.3     0.5       3    17     ---    0    1    2
5393 krazih                  :   983.2     1.0       3    33     ---    1    0    2
5394 Julian-calle            :   982.9     1.0       4    25     ---    1    0    3
5395 davidiglesias           :   982.4     9.0      50    18     ---    8    2   40
5396 TheUniqueOne            :   982.3     1.0       7    14     ---    1    0    6
5397 casanovanano3           :   982.2     5.0      24    21     ---    5    0   19
5398 Cthulhu1979             :   981.9     2.0       9    22     ---    2    0    7
5399 cajuchos                :   981.3     1.0       5    20     ---    1    0    4
5400 fernanda170             :   981.2     1.0       3    33     ---    1    0    2
5401 Archit1092              :   979.7     1.0       4    25     ---    1    0    3
5402 Khoryok                 :   979.5     1.0       5    20     ---    1    0    4
5403 spllx                   :   978.7     1.0       3    33     ---    1    0    2
5404 supercosmolino          :   978.3     1.0       5    20     ---    1    0    4
5405 Reaganp_12              :   978.0     2.5      15    17     ---    2    1   12
5406 Sebastiaonegrau         :   977.9     1.0       4    25     ---    1    0    3
5407 jboutill                :   977.8     1.0       3    33     ---    1    0    2
5408 yeloww                  :   977.5     5.0      21    24     ---    5    0   16
5409 zagrosik                :   977.4     1.5       7    21     ---    1    1    5
5410 Galunoth40              :   977.3     1.0       3    33     ---    1    0    2
5411 lnp04                   :   976.1    11.0      28    39     ---   11    0   17
5412 macmo777                :   976.0     1.0       5    20     ---    1    0    4
5413 BRM-62C-VII             :   975.1     1.0       3    33     ---    1    0    2
5414 marble772               :   975.0     2.5       7    36     ---    2    1    4
5415 Plata_o_Plomo           :   974.6     2.0      11    18     ---    2    0    9
5416 VictorNava              :   973.5     1.0       2    50     ---    1    0    1
5417 boomsinclair            :   973.2     1.0       3    33     ---    1    0    2
5418 MorenoCosta             :   972.9     2.5      16    16     ---    2    1   13
5419 PU1JQF                  :   971.3     7.0      12    58     ---    7    0    5
5420 RS58                    :   970.6     9.0      22    41     ---    9    0   13
5421 MariBulah               :   970.6     2.5       9    28     ---    2    1    6
5422 maohmeda                :   970.6     1.0       3    33     ---    1    0    2
5423 qVova2015               :   970.1     5.0      11    45     ---    3    4    4
5424 JANMAT2023              :   969.2     1.0       2    50     ---    1    0    1
5425 egf1924                 :   969.0     1.0       3    33     ---    1    0    2
5426 Leonid4ik               :   967.5     1.0       4    25     ---    1    0    3
5427 HomelessGambit13        :   966.4     2.0      16    12     ---    2    0   14
5428 Galant52                :   965.2     1.0       2    50     ---    1    0    1
5429 Tahl2                   :   965.2     3.0      16    19     ---    3    0   13
5430 MH_Dr_Sebi              :   965.1     2.0       3    67     ---    2    0    1
5431 MontrealAbbagom         :   965.0     7.0      26    27     ---    7    0   19
5432 Leiurus1030             :   963.9     1.0       4    25     ---    1    0    3
5433 KolaynM                 :   963.5     3.0      18    17     ---    3    0   15
5434 edgar_nagaev            :   963.3     1.0       2    50     ---    1    0    1
5435 Mylipopette             :   963.3     2.0       5    40     ---    2    0    3
5436 vingking                :   963.0     2.0       9    22     ---    2    0    7
5437 POLA1213                :   962.2     1.0       5    20     ---    1    0    4
5438 maik89                  :   961.6     2.5      10    25     ---    2    1    7
5439 BVSahasra1              :   961.5     2.0       4    50     ---    2    0    2
5440 Catastrophist81         :   960.8    12.0      43    28     ---   12    0   31
5441 Luxon77                 :   960.5     1.0       3    33     ---    1    0    2
5442 jfk9369                 :   960.5     3.0      12    25     ---    3    0    9
5443 bombamtaktok            :   960.4     1.0       5    20     ---    1    0    4
5444 Katrina_Weber           :   960.2    17.5      97    18     ---   17    1   79
5445 kilokush                :   958.7     1.0       3    33     ---    1    0    2
5446 hesenzehra              :   958.2     1.0       4    25     ---    1    0    3
5447 BCokcatiel              :   957.9     3.0      13    23     ---    3    0   10
5448 Smasa                   :   957.8     1.0       3    33     ---    1    0    2
5449 Thocali808515           :   957.7     1.0      17     6     ---    1    0   16
5450 Emmanuel_Meneses        :   957.3     1.0       4    25     ---    1    0    3
5451 Megapro56               :   957.1     2.0       7    29     ---    2    0    5
5452 turtlezareus            :   956.8     1.0       2    50     ---    1    0    1
5453 ReyhanehRahmani         :   955.9     1.5       2    75     ---    1    1    0
5454 chp33                   :   955.9    17.5      50    35     ---   17    1   32
5455 siuon                   :   955.5     8.0      35    23     ---    8    0   27
5456 Tillsbury               :   955.4     1.0       2    50     ---    1    0    1
5457 BPranav                 :   953.9     1.0      15     7     ---    1    0   14
5458 Wachsch                 :   952.5     3.5      10    35     ---    3    1    6
5459 songmaster1950          :   952.3     3.5      11    32     ---    3    1    7
5460 mr39nozhan              :   951.4     0.5       7     7     ---    0    1    6
5461 ikolix                  :   950.7     1.0       7    14     ---    1    0    6
5462 TimofeevArkhip          :   950.6     3.0       8    38     ---    3    0    5
5463 GeorgeLan               :   950.5     0.5       1    50     ---    0    1    0
5464 RinzaVillarruel         :   948.0     1.0       2    50     ---    1    0    1
5465 Hexxy2dish              :   948.0    13.5      83    16     ---   13    1   69
5466 baboljoe                :   946.6     2.0       3    67     ---    2    0    1
5467 SemenPonomarev          :   946.2     1.0       6    17     ---    0    2    4
5468 arctic_dev              :   945.7     1.5       5    30     ---    1    1    3
5469 scroca                  :   945.2     1.0       5    20     ---    1    0    4
5470 Chess_whale             :   945.1     1.0       3    33     ---    1    0    2
5471 Green980                :   945.0     0.5       1    50     ---    0    1    0
5472 Gwilymfromtang          :   944.3     1.5       3    50     ---    1    1    1
5473 u_l_t_r_a_m_a_n         :   944.2     1.0       5    20     ---    1    0    4
5474 RadmanAzari             :   943.8     1.0       2    50     ---    1    0    1
5475 Elizaveta_14            :   942.4     1.0       2    50     ---    1    0    1
5476 ChristinSilje           :   942.1     2.0       4    50     ---    2    0    2
5477 AtalaiadoSul            :   941.6     1.0       6    17     ---    1    0    5
5478 PS512                   :   941.1     1.0       2    50     ---    1    0    1
5479 JaiSawhney2013          :   941.1     1.0       3    33     ---    1    0    2
5480 Sternenflieger          :   940.0     0.5      45     1     ---    0    1   44
5481 BrandonOrth             :   939.4     1.0       4    25     ---    1    0    3
5482 NikkiWarren             :   939.4     1.0       4    25     ---    1    0    3
5483 dfarley                 :   938.8    11.5      53    22     ---   10    3   40
5484 rsapit13                :   938.1     4.0      20    20     ---    3    2   15
5485 sumerkkj                :   937.7     0.5       3    17     ---    0    1    2
5486 SergioLione             :   937.4     8.5      14    61     ---    8    1    5
5487 Jogyo                   :   935.4     4.0      31    13     ---    4    0   27
5488 HediHedi                :   934.7     3.5       6    58     ---    3    1    2
5489 chesserer8              :   933.8     3.0      11    27     ---    3    0    8
5490 ProfessorCheckMate      :   933.1     3.0      17    18     ---    3    0   14
5491 fivepounddump           :   932.8     0.5       1    50     ---    0    1    0
5492 Colddrybanjo            :   932.4     2.0       6    33     ---    2    0    4
5493 StepStep13              :   932.4     0.5       2    25     ---    0    1    1
