
   # PLAYER                  :  RATING  POINTS  PLAYED   (%)  CFS(%)     W    D     L
3805 CarlosZurita            :  1729.5     3.0       5    60     ---     3    0     2
3806 Mostafa11223            :  1729.5   217.0     416    52     ---   214    6   196
3807 uczen-369               :  1729.3     2.5      17    15     ---     2    1    14
3808 thomasjulian            :  1729.2     7.0      14    50     ---     7    0     7
3809 denislemouton           :  1729.2    39.0      60    65     ---    39    0    21
3810 INFINITEACHILLES        :  1729.0    49.0     106    46     ---    49    0    57
3811 Elcolosal               :  1728.9     1.0       2    50     ---     1    0     1
3812 TimurKV                 :  1728.9     2.0       5    40     ---     2    0     3
3813 OrpChachs               :  1728.9    20.0      31    65     ---    20    0    11
3814 Htkh12                  :  1728.8     4.0       5    80     ---     4    0     1
3815 Aatu65536               :  1728.7     2.0       4    50     ---     2    0     2
3816 vokilahkd               :  1728.7    12.0      20    60     ---    12    0     8
3817 dutch_magician          :  1728.6     3.0       4    75     ---     3    0     1
3818 BenjaminSotelo_2CAR     :  1728.6    59.5      87    68     ---    58    3    26
3819 mohammedayadtaric       :  1728.6    13.0      28    46     ---    13    0    15
3820 ArtyomAntoshchuk_VII    :  1728.5     1.0       2    50     ---     1    0     1
3821 LeonardoValle_S2RET     :  1728.4     1.0       2    50     ---     1    0     1
3822 Omarbasha7              :  1728.3    10.0      15    67     ---    10    0     5
3823 Soulstrike              :  1728.2    23.0      65    35     ---    23    0    42
3824 InfinityAaroZ           :  1727.9    16.0      21    76     ---    16    0     5
3825 Jolywite                :  1727.9     9.5      28    34     ---     9    1    18
3826 FontedFool              :  1727.8    14.0      36    39     ---    14    0    22
3827 sunfisho                :  1727.8     7.0      18    39     ---     7    0    11
3828 Omniking28              :  1727.8    74.0     118    63     ---    74    0    44
3829 RomaTolkatch            :  1727.7     2.5       6    42     ---     2    1     3
3830 HSOphuckhoi2011         :  1727.4    17.0      28    61     ---    17    0    11
3831 JessyWeinberg           :  1727.3   135.0     271    50     ---   133    4   134
3832 kc86                    :  1727.0   232.0     529    44     ---   230    4   295
3833 Chinmaya_1234           :  1727.0    81.0     130    62     ---    79    4    47
3834 EliphelehZim1           :  1727.0    11.0      21    52     ---    11    0    10
3835 Apple2804               :  1726.9     1.0       3    33     ---     1    0     2
3836 Arunodhay0000           :  1726.7     7.0      10    70     ---     7    0     3
3837 Burg2700                :  1726.6     3.0       7    43     ---     3    0     4
3838 lazyking23              :  1726.4    10.0      19    53     ---    10    0     9
3839 Green_K4                :  1726.3     6.0      10    60     ---     6    0     4
3840 angelitoprolol          :  1726.3     2.0       3    67     ---     2    0     1
3841 Alexander-578-1         :  1726.3    16.5      31    53     ---    16    1    14
3842 smm12                   :  1726.3     5.0       8    62     ---     5    0     3
3843 Drunkenstein001         :  1726.3     2.0       3    67     ---     2    0     1
3844 LeChuchel               :  1726.3    24.5      49    50     ---    23    3    23
3845 Ahadbek_Yunusov         :  1726.2    21.0      41    51     ---    21    0    20
3846 soccerfreak1213         :  1726.1     4.0       8    50     ---     4    0     4
3847 tititogepi              :  1726.1     7.0      14    50     ---     7    0     7
3848 Andarer                 :  1726.0     2.0       8    25     ---     2    0     6
3849 Jordan99                :  1726.0     1.0       2    50     ---     1    0     1
3850 IlyaAbubekerov2009      :  1725.9     5.0      11    45     ---     5    0     6
3851 moshkov-sasha           :  1725.9     1.0       2    50     ---     1    0     1
3852 Frosteyyyyyrrrr         :  1725.9     5.0       9    56     ---     5    0     4
3853 Picouche                :  1725.7     5.5       8    69     ---     5    1     2
3854 ardakn                  :  1725.7     1.0       2    50     ---     1    0     1
3855 motivation2023          :  1725.4     3.0       5    60     ---     3    0     2
3856 OP_colette              :  1725.3     3.5      10    35     ---     3    1     6
3857 Dylan_chess46           :  1725.2     2.0       3    67     ---     2    0     1
3858 olgache                 :  1725.1     2.0       3    67     ---     2    0     1
3859 IllusionAhead           :  1725.0     4.0       5    80     ---     4    0     1
3860 Ajisland_The_Zerker     :  1724.9     1.0       2    50     ---     1    0     1
3861 Exension                :  1724.9     4.0       8    50     ---     4    0     4
3862 Pavel777_shahmatist     :  1724.6     2.0       5    40     ---     2    0     3
3863 ayandutta4              :  1724.5    19.0      34    56     ---    19    0    15
3864 FranciscoMw             :  1724.4    39.0     109    36     ---    38    2    69
3865 cristianhernane4        :  1724.4   115.5     329    35     ---   114    3   212
3866 Shend0                  :  1724.3     1.0      11     9     ---     1    0    10
3867 tottoche                :  1724.3    15.0      29    52     ---    15    0    14
3868 IamPriya01              :  1724.2     3.0       6    50     ---     3    0     3
3869 licje                   :  1724.1   150.5     259    58     ---   150    1   108
3870 MrWernerHesienberg      :  1724.0     1.0       4    25     ---     1    0     3
3871 Avanthian_Magistrate    :  1723.9     2.5       6    42     ---     2    1     3
3872 Jonatan_2011            :  1723.8     8.0      14    57     ---     8    0     6
3873 Hikarukemalozcan        :  1723.8    10.0      20    50     ---    10    0    10
3874 Nityanth16              :  1723.7     5.0      15    33     ---     5    0    10
3875 BangBangBangDrama       :  1723.6     3.0       5    60     ---     3    0     2
3876 Vinic98                 :  1723.5     2.0       4    50     ---     2    0     2
3877 dictiustenecare         :  1723.5    21.0      33    64     ---    21    0    12
3878 AjedrezDivertido        :  1722.7     2.0       3    67     ---     2    0     1
3879 Peeyush_Sonkar          :  1722.7     2.0       6    33     ---     2    0     4
3880 dillaMo                 :  1722.6   760.5    1584    48     ---   740   41   803
3881 Jalalsleem110           :  1722.5     0.5       1    50     ---     0    1     0
3882 SeanOPry                :  1722.4     3.0       7    43     ---     3    0     4
3883 DDisBack                :  1722.4    57.0     118    48     ---    57    0    61
3884 LOBOVIHAAN              :  1722.3     6.0      14    43     ---     6    0     8
3885 Macomen                 :  1722.3     1.0       2    50     ---     1    0     1
3886 Ra_yan14                :  1722.2     3.0       6    50     ---     3    0     3
3887 MohamedAymanBakoush     :  1722.1     8.0      18    44     ---     8    0    10
3888 bulletchessxd           :  1722.0     1.0      26     4     ---     1    0    25
3889 ljdklghfd               :  1721.9   276.0     626    44     ---   264   24   338
3890 Little-miss             :  1721.9     4.0       6    67     ---     4    0     2
3891 DangerisAvenger         :  1721.7     1.0       4    25     ---     1    0     3
3892 Chess_progidy           :  1721.6    35.0      58    60     ---    35    0    23
3893 LeonardoPer_12          :  1721.5     7.0      20    35     ---     7    0    13
3894 Wilbur_Tseng            :  1721.4     8.0      17    47     ---     8    0     9
3895 HarshSaber              :  1721.3     6.0      15    40     ---     6    0     9
3896 gmating                 :  1721.2   116.5     342    34     ---   115    3   224
3897 fireatash               :  1721.2   104.5     211    50     ---   104    1   106
3898 xyxcxyxc                :  1721.1   211.0     539    39     ---   208    6   325
3899 Why2022                 :  1721.1     3.0       7    43     ---     3    0     4
3900 Woofmonster2            :  1721.0     1.0       2    50     ---     1    0     1
3901 ILUVSACS                :  1721.0   341.0     815    42     ---   333   16   466
3902 Jacobo_Asse             :  1720.8    11.5      19    61     ---    11    1     7
3903 Master_Chen             :  1720.7    76.0     154    49     ---    75    2    77
3904 anticlowns              :  1720.7     1.5       6    25     ---     1    1     4
3905 Nightofworld2011        :  1720.3     0.5       2    25     ---     0    1     1
3906 QuitIt                  :  1720.3    57.0     148    39     ---    57    0    91
3907 Alirezaghanbariangh     :  1720.1     6.0       9    67     ---     6    0     3
3908 Daimon213               :  1720.0     1.5       3    50     ---     1    1     1
3909 Daniel_Recker           :  1719.8     6.5       9    72     ---     6    1     2
3910 UnderpromotionK         :  1719.7     4.0       5    80     ---     4    0     1
3911 ChunduchVan             :  1719.3     1.5      19     8     ---     1    1    17
3912 Flying_knight_007       :  1719.3     2.0       7    29     ---     2    0     5
3913 jairus_casumbal         :  1719.2    11.0      14    79     ---    11    0     3
3914 nikulin09               :  1718.7     7.0      20    35     ---     7    0    13
3915 lolacash7767            :  1718.7    47.0      90    52     ---    47    0    43
3916 Evenvalue               :  1718.2     2.0       5    40     ---     2    0     3
3917 bro_got_roasted         :  1718.2     1.0       4    25     ---     1    0     3
3918 vamojogar               :  1718.0  1257.5    2481    51     ---  1252   11  1218
3919 VsevolodV               :  1718.0     1.0       2    50     ---     1    0     1
3920 Abhigyan26              :  1717.5     2.0       6    33     ---     2    0     4
3921 japirri                 :  1717.4     3.0       6    50     ---     3    0     3
3922 seyidov_grandmaster2    :  1717.4     6.0      11    55     ---     6    0     5
3923 TheWeirdStyle           :  1717.2     3.0       5    60     ---     3    0     2
3924 Advik1806               :  1717.2     1.0       2    50     ---     1    0     1
3925 Niki290908              :  1717.1     8.0      22    36     ---     8    0    14
3926 gigaraptor              :  1717.0     4.0       7    57     ---     4    0     3
3927 Ameego777               :  1717.0     1.0       4    25     ---     1    0     3
3928 Morlaco                 :  1716.6    27.5      70    39     ---    27    1    42
3929 Terminator20            :  1716.6    12.5      37    34     ---    12    1    24
3930 TrakTorisTiZCeLa        :  1716.1     1.0       2    50     ---     1    0     1
